Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
5.01009,0.427311,0.038884,-9.50585,-0.000510348,6.87316E-06,-0.000793066,-4.19562E-05,3.28488E-05,1.27643E-05,0.329739,0.943806,0.00887386,-0.0205914,179.818,357.437,141.488,0,0,0,0
5.04081,0.422509,0.0320221,-9.49176,-0.000499362,4.33251E-05,0.000301778,-4.23195E-05,3.25743E-05,1.32257E-05,0.329521,0.943883,0.00887787,-0.0205569,179.816,357.44,141.515,0,0,0,0
5.06736,0.422509,0.0274475,-9.5223,1.86786E-05,5.37746E-05,-0.000738658,-4.20274E-05,3.28993E-05,1.34577E-05,0.329487,0.943894,0.00887521,-0.0205637,179.816,357.44,141.519,0,0,0,0
5.09311,0.417708,0.0365967,-9.5364,-0.000526527,0.000583017,-0.000221737,-4.18463E-05,3.28438E-05,1.36037E-05,0.329521,0.943883,0.00887368,-0.0205575,179.816,357.441,141.515,0,0,0,0
5.12002,0.432112,0.0434586,-9.5082,0.000017833,0.000567771,-0.000223693,-4.25259E-05,3.27888E-05,1.34323E-05,0.329434,0.943913,0.00889483,-0.0205698,179.814,357.438,141.525,0,0,0,0
5.15106,0.420109,0.0297348,-9.51055,0.0015247,4.56572E-05,0.000336409,-4.20434E-05,3.27649E-05,1.33073E-05,0.329344,0.943944,0.00886344,-0.0205734,179.818,357.439,141.536,0,0,0,0
5.17727,0.420109,0.0320221,-9.51525,-8.07438E-05,-0.000500834,0.00134646,-0.000041852,3.27596E-05,1.37549E-05,0.329364,0.943937,0.00886227,-0.0205725,179.818,357.439,141.534,0,0,0,0
5.2035,0.436913,0.0365967,-9.48706,-0.00112799,2.97893E-05,0.000256285,-0.000042014,3.22196E-05,0.000013536,0.32925,0.943977,0.00888432,-0.0205853,179.815,357.437,141.548,0,0,0,0
5.23456,0.422509,0.022873,-9.527,-0.000109019,-0.000973957,-0.000775658,-4.17076E-05,3.23059E-05,1.34321E-05,0.329082,0.944035,0.00884941,-0.0206009,179.819,357.437,141.568,0,0,0,0
5.26001,0.432112,0.0274475,-9.49646,-9.13162E-05,0.000592746,-0.000219438,-4.19028E-05,3.29815E-05,1.30915E-05,0.329123,0.94402,0.00887038,-0.0206119,179.818,357.435,141.563,0,0,0,0
5.28544,0.429711,0.0343094,-9.51055,-0.000593746,-0.000980834,0.000285275,-4.15134E-05,3.26369E-05,1.31255E-05,0.329193,0.943996,0.00887042,-0.0206039,179.818,357.436,141.554,0,0,0,0
5.31172,0.420109,0.0343094,-9.51055,0.000473104,9.19327E-05,-0.000222571,-4.20446E-05,3.26641E-05,1.33794E-05,0.329164,0.944007,0.00887192,-0.0205948,179.817,357.437,141.558,0,0,0,0
5.34277,0.434512,0.0320221,-9.49411,0.000451932,-0.000470782,-0.000232194,-4.21606E-05,3.26906E-05,0.000012937,0.329069,0.94404,0.00884244,-0.0206024,179.82,357.437,141.569,0,0,0,0
5.36846,0.412907,0.0434586,-9.50115,-7.63647E-05,0.00108448,-0.000727914,-4.16726E-05,3.27142E-05,0.000013029,0.329088,0.944033,0.00886274,-0.0205919,179.818,357.437,141.567,0,0,0,0
5.39514,0.415307,0.0457459,-9.51525,-0.00112382,-0.000512514,-0.000161454,-4.16238E-05,3.27235E-05,0.000013082,0.329143,0.944014,0.00888506,-0.020577,179.815,357.438,141.561,0,0,0,0
5.42409,0.451317,0.0503205,-9.52465,-4.28818E-05,-0.000513287,0.00036953,-4.23002E-05,3.26501E-05,1.29741E-05,0.329012,0.944059,0.00889834,-0.0205855,179.813,357.437,141.577,0,0,0,0
5.45088,0.429711,0.0343094,-9.50115,0.000453424,0.001044,0.000351936,-4.20373E-05,3.21554E-05,1.30422E-05,0.328855,0.944114,0.00890904,-0.0205969,179.812,357.435,141.596,0,0,0,0
5.47709,0.417708,0.0548951,-9.52465,-0.00113855,-1.92635E-05,-0.000184111,-4.21255E-05,3.23581E-05,1.28372E-05,0.328709,0.944165,0.00891638,-0.0205971,179.811,357.435,141.613,0,0,0,0
5.50326,0.415307,0.00914918,-9.53875,-0.000577565,-0.000562662,0.000863235,-4.19078E-05,3.27591E-05,1.29616E-05,0.328693,0.944171,0.00888362,-0.0205923,179.814,357.437,141.615,0,0,0,0
5.54108,0.427311,0.0411713,-9.48941,0.000501467,0.000527835,0.000307757,-4.28132E-05,3.23661E-05,0.000012704,0.328406,0.94427,0.00887865,-0.0205906,179.814,357.437,141.65,0,0,0,0
5.5706,0.432112,0.0274475,-9.5129,0.000478597,0.000552552,0.00133713,-4.23826E-05,3.25425E-05,1.26829E-05,0.328131,0.944366,0.00885549,-0.0206285,179.817,357.434,141.683,0,0,0,0
5.59735,0.410506,0.0182984,-9.5176,-0.00107704,1.94665E-05,0.000234887,-4.20887E-05,3.23481E-05,1.26108E-05,0.328024,0.944403,0.00885618,-0.0206075,179.816,357.436,141.696,0,0,0,0
5.62382,0.432112,0.0343094,-9.527,-1.22003E-05,-0.00153933,0.000248726,-0.000041622,3.24969E-05,1.30676E-05,0.328031,0.944401,0.00885014,-0.0205928,179.816,357.438,141.695,0,0,0,0
5.65335,0.42491,0.0411713,-9.48941,1.33868E-05,0.000101829,-0.00031314,-4.15664E-05,3.29753E-05,1.34591E-05,0.328261,0.944322,0.00886055,-0.0205667,179.815,357.44,141.668,0,0,0,0
5.6799,0.42491,0.0365967,-9.50585,0.000519527,-0.000409799,0.000221059,-4.15618E-05,0.000032627,1.33549E-05,0.328369,0.944284,0.00886152,-0.020558,179.814,357.441,141.655,0,0,0,0
5.70609,0.42491,0.0251603,-9.49411,-1.19861E-05,0.000635782,0.000729825,-4.12801E-05,3.26772E-05,1.37912E-05,0.328517,0.944233,0.00885473,-0.0205634,179.816,357.441,141.637,0,0,0,0
5.74334,0.403304,0.0205857,-9.54814,-2.30484E-05,4.69033E-05,-0.000855122,-4.14707E-05,0.000032561,1.36258E-05,0.328645,0.944188,0.00883904,-0.0205811,179.819,357.439,141.621,0,0,0,0
5.77765,0.436913,0.0205857,-9.49646,-0.000565741,6.83181E-05,0.000194348,-4.11538E-05,0.000032299,1.34112E-05,0.328755,0.94415,0.00883685,-0.0205789,179.819,357.44,141.608,0,0,0,0
5.80373,0.436913,0.0205857,-9.49646,-0.000563832,0.00106611,0.00171794,-4.12931E-05,3.21961E-05,1.35716E-05,0.328795,0.944135,0.00884862,-0.0206191,179.819,357.435,141.603,0,0,0,0
5.83203,0.417708,0.0320221,-9.55519,-4.19933E-05,0.00105254,7.66888E-05,-4.12507E-05,0.000032015,1.34664E-05,0.328711,0.944164,0.00884956,-0.02059,179.818,357.438,141.613,0,0,0,0
5.85828,0.422509,0.0274475,-9.52935,-2.74815E-05,0.00049565,-0.000978056,-4.13572E-05,3.25358E-05,1.28695E-05,0.328764,0.944146,0.00885263,-0.0205882,179.818,357.438,141.607,0,0,0,0
5.88489,0.417708,0.0320221,-9.50585,-1.36606E-05,-3.47272E-05,-0.000437222,-4.11433E-05,3.28824E-05,1.34829E-05,0.32896,0.944078,0.00885405,-0.0205856,179.818,357.438,141.583,0,0,0,0
5.91553,0.42491,0.022873,-9.5129,-0.00106379,-4.44893E-05,0.000607789,-4.13134E-05,3.35299E-05,0.000013675,0.329456,0.943904,0.0088908,-0.020594,179.816,357.436,141.523,0,0,0,0
5.94191,0.436913,0.0457459,-9.5082,4.1537E-07,0.00150299,8.45827E-05,-4.19212E-05,3.32337E-05,1.34837E-05,0.329636,0.943841,0.00891632,-0.0206154,179.814,357.433,141.501,0,0,0,0
5.96834,0.410506,0.0205857,-9.5082,0.000507174,-0.000113932,9.30689E-05,-4.15252E-05,3.27983E-05,1.33765E-05,0.329723,0.943811,0.00889434,-0.0206069,179.816,357.434,141.49,0,0,0,0
5.99407,0.422509,0.0343094,-9.51995,-3.62638E-05,0.000410784,-0.000405625,-4.17977E-05,3.27695E-05,1.30512E-05,0.329736,0.943806,0.00887864,-0.0206276,179.819,357.433,141.488,0,0,0,0
6.02444,0.415307,0.0434586,-9.5176,-0.000565208,-0.000150308,0.000649069,-4.23874E-05,3.25932E-05,1.31555E-05,0.329595,0.943856,0.00889666,-0.0205912,179.815,357.436,141.506,0,0,0,0
6.05056,0.427311,0.0320221,-9.50585,0.000487771,0.000882918,9.88767E-05,-4.18236E-05,3.23884E-05,1.31665E-05,0.32949,0.943893,0.00889219,-0.0205786,179.815,357.438,141.518,0,0,0,0
6.07873,0.429711,0.022873,-9.50585,-5.47431E-05,0.000371641,-0.000425123,-4.25185E-05,3.19721E-05,1.33951E-05,0.329191,0.943997,0.00887913,-0.0205766,179.816,357.438,141.555,0,0,0,0
6.10933,0.417708,0.0274475,-9.51995,0.000950767,0.00087722,0.000581495,-4.16885E-05,3.23522E-05,1.29609E-05,0.328996,0.944065,0.00884783,-0.020624,179.82,357.434,141.578,0,0,0,0
6.136,0.403304,0.0297348,-9.49646,0.0014373,0.000316164,-0.000459749,-4.13692E-05,3.27594E-05,1.27992E-05,0.329079,0.944036,0.00883214,-0.0206342,179.822,357.434,141.568,0,0,0,0
6.16221,0.441714,0.0434586,-9.51055,0.000874605,-0.000218181,-0.000437859,-4.14355E-05,3.24888E-05,1.29326E-05,0.32914,0.944014,0.0088558,-0.0206454,179.821,357.432,141.561,0,0,0,0
6.19176,0.429711,0.0320221,-9.5411,0.000331139,-0.000721775,0.000136752,-4.14888E-05,3.26099E-05,1.28536E-05,0.32921,0.943989,0.00886605,-0.0206622,179.82,357.43,141.552,0,0,0,0
6.23015,0.427311,0.0251603,-9.53875,-0.000216432,0.000326147,0.00011773,-4.15004E-05,3.29202E-05,1.29721E-05,0.329336,0.943945,0.00887296,-0.0206575,179.82,357.43,141.537,0,0,0,0
6.27673,0.420109,0.0503205,-9.51995,-0.000159368,-0.000211846,-0.000399992,-4.16778E-05,3.29093E-05,1.36736E-05,0.329417,0.943917,0.008898,-0.0206263,179.816,357.432,141.527,0,0,0,0
6.31143,0.432112,0.022873,-9.48471,-0.000630176,-0.00122296,-0.00138563,-4.19603E-05,3.28212E-05,1.37583E-05,0.329456,0.943903,0.00891696,-0.020639,179.814,357.43,141.522,0,0,0,0
6.34267,0.42491,0.0251603,-9.5364,0.000427844,0.000395572,0.00127167,-4.17538E-05,3.27815E-05,1.34742E-05,0.329502,0.943887,0.00889884,-0.020635,179.816,357.431,141.517,0,0,0,0
6.37368,0.432112,0.0343094,-9.5082,-9.69116E-05,-0.000102181,0.000724602,-4.16464E-05,3.31159E-05,1.29967E-05,0.329691,0.943821,0.00893021,-0.0206498,179.814,357.428,141.494,0,0,0,0
6.40154,0.439314,0.0320221,-9.52465,0.000414481,-0.000616606,-0.000335965,-4.10845E-05,3.29905E-05,1.28256E-05,0.329907,0.943745,0.00893727,-0.0206686,179.815,357.426,141.468,0,0,0,0
6.43251,0.436913,0.0182984,-9.50115,-0.000117781,-0.00114862,0.000728186,-4.13165E-05,3.21557E-05,1.32487E-05,0.329946,0.943731,0.00891118,-0.0206902,179.818,357.425,141.463,0,0,0,0
6.46062,0.427311,0.0274475,-9.50585,0.000414297,0.000447862,0.000195898,-4.11336E-05,3.21102E-05,1.34735E-05,0.329921,0.94374,0.00890653,-0.0206804,179.818,357.426,141.466,0,0,0,0
6.49163,0.42491,0.0343094,-9.52935,0.000414275,-0.000616141,-0.000868268,-4.13465E-05,0.000031703,1.33221E-05,0.329702,0.943817,0.00890342,-0.0206512,179.817,357.429,141.493,0,0,0,0
6.51983,0.42491,0.0434586,-9.5223,-0.000649858,-0.00114804,0.000195846,-4.19331E-05,3.20683E-05,1.37526E-05,0.329509,0.943885,0.00891073,-0.0206265,179.815,357.432,141.516,0,0,0,0
6.55236,0.415307,0.0343094,-9.527,0.00094665,-0.00114775,-0.000336338,-4.18265E-05,0.000032304,1.39632E-05,0.329278,0.943965,0.00889064,-0.0206557,179.818,357.429,141.544,0,0,0,0
6.58017,0.427311,0.022873,-9.5317,-0.000117546,-0.000615494,0.000727776,-4.17282E-05,3.21974E-05,1.36775E-05,0.329173,0.944002,0.00886367,-0.0206506,179.82,357.431,141.557,0,0,0,0
6.60814,0.42491,0.0205857,-9.5176,-0.000649566,-0.000615345,0.000727791,-4.16549E-05,3.23945E-05,1.37445E-05,0.32913,0.944017,0.00887412,-0.0206495,179.819,357.431,141.562,0,0,0,0
6.63932,0.444115,0.0274475,-9.5223,0.000414511,-0.00167909,-0.00140028,-4.12481E-05,3.22138E-05,1.34719E-05,0.329116,0.944022,0.00888759,-0.0206523,179.817,357.43,141.564,0,0,0,0
6.667,0.417708,0.0137238,-9.51055,-0.000117637,0.000981493,-0.00033604,-0.000041358,3.21397E-05,1.33631E-05,0.329077,0.944036,0.00884332,-0.0206451,179.822,357.432,141.568,0,0,0,0
6.69665,0.417708,0.0205857,-9.5223,0.000946632,-8.29585E-05,0.000727985,-4.17969E-05,3.26882E-05,1.32663E-05,0.329065,0.944041,0.00884226,-0.02063,179.821,357.434,141.57,0,0,0,0
6.72443,0.42491,0.0297348,-9.5129,-0.000649614,0.000449175,0.000195891,-4.17068E-05,3.29666E-05,1.27415E-05,0.329157,0.944008,0.00886419,-0.0206223,179.819,357.434,141.559,0,0,0,0
6.75548,0.422509,0.0297348,-9.48941,-0.00011733,0.000449076,0.000196077,-4.16115E-05,0.000032861,1.36243E-05,0.329314,0.943953,0.00890331,-0.0206157,179.815,357.433,141.54,0,0,0,0
6.78107,0.436913,0.0297348,-9.527,-0.000649415,0.000449097,-0.000868067,-0.000041586,3.25557E-05,1.37081E-05,0.32935,0.943941,0.00890114,-0.0206226,179.815,357.432,141.535,0,0,0,0
6.80819,0.429711,0.0114365,-9.49881,0.000414647,-0.00114709,0.00072816,-4.15731E-05,3.26202E-05,1.32692E-05,0.329392,0.943926,0.00889162,-0.0206413,179.817,357.431,141.53,0,0,0,0
6.83594,0.42491,0.0205857,-9.5176,-0.00118141,-0.00061477,0.000196066,-4.18342E-05,0.000032392,1.29801E-05,0.329323,0.943951,0.00886601,-0.0206211,179.819,357.434,141.539,0,0,0,0
6.8669,0.417708,0.0457459,-9.5176,-0.000117203,-8.24984E-05,0.00126009,-4.17927E-05,3.24629E-05,1.26661E-05,0.329203,0.943992,0.00888069,-0.0206224,179.817,357.433,141.553,0,0,0,0
6.89331,0.42491,0.0137238,-9.5176,0.000414874,0.00044957,0.000727609,-4.22267E-05,3.28126E-05,0.000012593,0.32916,0.944007,0.0088415,-0.0206476,179.822,357.432,141.558,0,0,0,0
6.92436,0.434512,0.0503205,-9.51525,-0.000649372,-0.00114661,0.000727538,-4.22538E-05,3.27666E-05,1.25343E-05,0.329074,0.944037,0.00886924,-0.0206352,179.818,357.432,141.569,0,0,0,0
6.95138,0.42491,0.0205857,-9.47061,-0.000117229,0.000981668,-0.00140084,-4.22502E-05,3.27549E-05,1.32544E-05,0.329001,0.944063,0.00885202,-0.0206388,179.82,357.433,141.578,0,0,0,0
6.97788,0.432112,0.0251603,-9.51055,-0.000649123,0.00151348,-0.000336528,-4.22618E-05,3.27417E-05,0.000012973,0.328937,0.944084,0.00888054,-0.0206723,179.818,357.428,141.585,0,0,0,0
7.01102,0.436913,0.0343094,-9.53875,0.000947259,-0.00008302,0.000195261,-4.21002E-05,3.27348E-05,1.28206E-05,0.328861,0.944109,0.00890249,-0.020712,179.817,357.423,141.595,0,0,0,0
7.05384,0.410506,0.0274475,-9.51525,0.000947176,-0.000083182,0.000727173,-4.21925E-05,3.20174E-05,1.33152E-05,0.328589,0.944204,0.00887734,-0.0207077,179.819,357.424,141.628,0,0,0,0
7.09718,0.429711,0.022873,-9.527,0.000414848,-8.31541E-05,0.00125889,-4.25891E-05,3.19993E-05,1.35637E-05,0.32816,0.944354,0.00885379,-0.0207082,179.82,357.425,141.68,0,0,0,0
7.1319,0.408106,0.0457459,-9.49646,0.000414969,-8.32435E-05,-0.000869658,-4.24847E-05,3.17877E-05,0.000013583,0.327572,0.944559,0.00884569,-0.0206661,179.818,357.43,141.751,0,0,0,0
7.15857,0.432112,0.0548951,-9.52465,0.000414677,-0.000615273,0.000194713,-4.24177E-05,3.18592E-05,1.31809E-05,0.327275,0.944662,0.00886132,-0.0206611,179.815,357.43,141.787,0,0,0,0
7.18817,0.436913,0.0343094,-9.48706,0.000946578,0.000980712,0.00125881,-4.30521E-05,3.26224E-05,1.31581E-05,0.326953,0.944773,0.00886276,-0.0206861,179.815,357.428,141.826,0,0,0,0
7.21383,0.412907,0.0251603,-9.53405,-0.000117684,0.000980541,0.000726581,-4.25113E-05,3.26628E-05,1.29172E-05,0.32686,0.944805,0.00883768,-0.0206827,179.818,357.429,141.837,0,0,0,0
7.24003,0.448916,0.0251603,-9.5411,0.0004142,-8.36663E-05,0.000194293,-0.000042423,3.29464E-05,1.27596E-05,0.326886,0.944796,0.00884288,-0.0206958,179.818,357.427,141.834,0,0,0,0
7.26668,0.417708,0.0343094,-9.48471,-0.00171403,-0.000615567,0.000194248,-4.21041E-05,0.000032872,1.29096E-05,0.32696,0.944771,0.00884701,-0.0206725,179.817,357.43,141.825,0,0,0,0
7.29628,0.448916,0.0434586,-9.55284,-0.000649698,-0.00114739,0.000194181,-4.20091E-05,3.30669E-05,1.30379E-05,0.327116,0.944717,0.00887025,-0.0206688,179.814,357.429,141.807,0,0,0,0
7.32201,0.448916,0.0320221,-9.47766,-0.00171357,0.000981016,0.000194073,-4.15814E-05,3.26915E-05,1.30912E-05,0.327274,0.944661,0.00891559,-0.0206926,179.811,357.425,141.787,0,0,0,0
7.34816,0.436913,0.0205857,-9.5176,-0.00118118,-0.00114729,0.00125812,-4.13006E-05,3.29765E-05,1.28826E-05,0.32753,0.944571,0.00891796,-0.0207224,179.812,357.421,141.756,0,0,0,0
7.3782,0.422509,0.0343094,-9.48941,0.000947058,-8.30963E-05,0.00072575,-4.17655E-05,3.32103E-05,1.30212E-05,0.327889,0.944448,0.00888406,-0.0207095,179.816,357.424,141.713,0,0,0,0
7.40398,0.451317,0.0343094,-9.5129,-0.00118124,0.000980895,-0.000870444,-0.000041177,3.25219E-05,1.25892E-05,0.32805,0.944391,0.00890245,-0.020745,179.816,357.419,141.693,0,0,0,0
7.43021,0.436913,0.0411713,-9.48236,-0.00118095,-0.00167965,-0.000870299,-4.15598E-05,3.28599E-05,1.30444E-05,0.328203,0.944337,0.00893729,-0.0207375,179.813,357.419,141.675,0,0,0,0
7.4571,0.427311,0.0503205,-9.49176,-0.00118092,-0.000615211,0.000193883,-4.18166E-05,3.25492E-05,1.33311E-05,0.328243,0.944324,0.00892639,-0.0207154,179.813,357.422,141.67,0,0,0,0
7.48774,0.403304,0.022873,-9.50585,0.000415264,-8.30051E-05,-0.000337977,-0.000041251,0.000032389,1.33507E-05,0.328292,0.944308,0.00888717,-0.020668,179.816,357.428,141.664,0,0,0,0
7.51519,0.412907,0.0434586,-9.5129,-0.00011682,-0.000615034,0.000194218,-4.18859E-05,3.25017E-05,1.30288E-05,0.328289,0.94431,0.00889569,-0.0206423,179.814,357.431,141.664,0,0,0,0
7.54318,0.415307,0.0251603,-9.5317,-0.000116726,0.000449147,0.000726223,-4.17708E-05,3.23221E-05,1.28321E-05,0.328244,0.944326,0.00888606,-0.0206198,179.814,357.434,141.67,0,0,0,0
7.57294,0.444115,0.0297348,-9.52935,-0.000648605,-8.28076E-05,0.00019417,-4.20062E-05,3.28753E-05,1.29953E-05,0.328282,0.944312,0.00888593,-0.0206646,179.816,357.429,141.665,0,0,0,0
7.60017,0.410506,0.0297348,-9.5176,-0.000116527,0.000449197,0.000194252,-4.18478E-05,3.25611E-05,1.28107E-05,0.328283,0.944312,0.00887565,-0.0206504,179.816,357.431,141.665,0,0,0,0
7.62645,0.420109,0.0297348,-9.47531,-0.000648484,-0.0011468,-0.000337716,-4.22704E-05,3.20885E-05,1.31733E-05,0.328102,0.944375,0.00886663,-0.0206395,179.816,357.432,141.687,0,0,0,0
7.65616,0.420109,0.0251603,-9.5176,-0.000116136,-8.26102E-05,0.000194266,-4.18217E-05,3.21461E-05,1.33339E-05,0.327936,0.944434,0.00882729,-0.0206193,179.819,357.436,141.707,0,0,0,0
7.68218,0.434512,0.038884,-9.54344,-0.000115979,-0.000614639,0.000194091,-4.22465E-05,3.23481E-05,1.32654E-05,0.327826,0.944472,0.0088408,-0.0206246,179.818,357.435,141.72,0,0,0,0
7.70867,0.434512,0.0457459,-9.5129,0.000947954,-0.000614682,0.000194173,-4.22594E-05,3.24815E-05,1.29801E-05,0.327725,0.944506,0.00883761,-0.0206462,179.819,357.433,141.733,0,0,0,0
7.73766,0.422509,0.0343094,-9.49646,0.000415755,-0.000082219,0.00178999,-0.000041899,3.29648E-05,0.000013079,0.327847,0.944464,0.00884654,-0.0206288,179.817,357.434,141.718,0,0,0,0
7.76412,0.444115,0.0251603,-9.50585,0.000947641,-0.000614312,0.00072566,-4.17746E-05,3.26203E-05,1.31116E-05,0.327921,0.944438,0.00884185,-0.020649,179.819,357.432,141.709,0,0,0,0
7.79034,0.432112,0.0297348,-9.48236,-0.0017127,-8.19862E-05,0.000725489,-4.19528E-05,3.26575E-05,0.000013129,0.327958,0.944425,0.00885748,-0.0206545,179.817,357.431,141.704,0,0,0,0
7.82047,0.434512,0.0434586,-9.49646,0.000415778,0.000449954,0.00125723,-4.18078E-05,3.26853E-05,1.28986E-05,0.328023,0.944402,0.00886724,-0.0206711,179.817,357.429,141.696,0,0,0,0
7.86314,0.446515,0.0320221,-9.527,-0.000648214,-0.000614177,-0.000338919,-4.23717E-05,3.27036E-05,1.40243E-05,0.327981,0.944416,0.00886214,-0.0206975,179.819,357.426,141.701,0,0,0,0
7.90883,0.420109,0.0320221,-9.50115,-0.000115981,-0.00061401,-0.000338756,-4.21392E-05,3.30757E-05,1.32736E-05,0.32797,0.944421,0.00884894,-0.0206402,179.818,357.433,141.703,0,0,0,0
7.94325,0.432112,0.0297348,-9.53875,-0.000116052,-0.00167787,0.000193648,-4.17704E-05,3.34783E-05,1.32215E-05,0.328452,0.944254,0.00887463,-0.0206092,179.815,357.435,141.644,0,0,0,0
7.96943,0.412907,0.022873,-9.48001,-0.000648137,-8.15168E-05,-0.00033851,-4.19455E-05,3.32085E-05,1.34467E-05,0.328632,0.944192,0.0088789,-0.0205894,179.814,357.437,141.623,0,0,0,0
7.99575,0.446515,0.0320221,-9.5411,0.00148015,0.000982665,0.00125772,-4.18102E-05,3.25127E-05,1.33446E-05,0.328657,0.944183,0.00885962,-0.0206007,179.817,357.437,141.619,0,0,0,0
8.0249,0.420109,0.022873,-9.49646,-0.000648066,-0.000613837,0.000725791,-4.20423E-05,3.22584E-05,1.32513E-05,0.32849,0.944241,0.0088474,-0.0206196,179.819,357.435,141.64,0,0,0,0
8.05122,0.436913,0.0274475,-9.5317,0.000415996,-0.000613624,0.00125767,-4.23818E-05,3.26835E-05,0.000013215,0.328406,0.94427,0.00885009,-0.0206118,179.818,357.436,141.65,0,0,0,0
8.07748,0.412907,0.038884,-9.49176,-0.000648137,-0.00114565,-0.000870835,-4.23414E-05,3.26979E-05,1.31952E-05,0.328336,0.944295,0.00887111,-0.0205808,179.814,357.438,141.659,0,0,0,0
8.10369,0.417708,0.0251603,-9.52935,0.000416117,-0.000613391,-0.000338513,-4.20565E-05,3.27112E-05,0.000012941,0.328308,0.944305,0.00888,-0.0205642,179.813,357.44,141.662,0,0,0,0
8.13003,0.432112,0.0251603,-9.48706,-0.000115905,-0.000613371,0.000193555,-4.21403E-05,3.21904E-05,1.32625E-05,0.328181,0.944349,0.00887783,-0.0205773,179.813,357.439,141.677,0,0,0,0
8.1594,0.422509,0.0274475,-9.5082,-0.000115672,0.00098319,-0.000338309,-4.18376E-05,3.26303E-05,1.34693E-05,0.328088,0.944382,0.00887779,-0.0205401,179.811,357.443,141.689,0,0,0,0
8.18554,0.427311,0.0182984,-9.5176,0.000948519,0.000982951,0.00019376,-4.14658E-05,3.26756E-05,1.33696E-05,0.32819,0.944347,0.00885043,-0.0205496,179.815,357.443,141.676,0,0,0,0
8.21102,0.427311,0.0434586,-9.527,-0.000115745,-0.00114548,0.000193778,-4.20175E-05,3.29487E-05,1.30433E-05,0.328274,0.944317,0.00885502,-0.0205463,179.814,357.443,141.666,0,0,0,0
8.23796,0.420109,0.0182984,-9.48236,0.000416204,-0.000613349,0.000193924,-4.21082E-05,3.28677E-05,1.30853E-05,0.328301,0.944308,0.00883556,-0.0205458,179.817,357.444,141.663,0,0,0,0
8.26764,0.436913,0.0297348,-9.53405,-0.000115994,-8.08854E-05,0.00072597,-4.25664E-05,3.20724E-05,1.27721E-05,0.328002,0.944412,0.00882005,-0.0205575,179.818,357.443,141.699,0,0,0,0
8.29404,0.417708,0.0182984,-9.5035,-0.00011603,-8.08667E-05,0.00125791,-4.19381E-05,0.000032055,1.29211E-05,0.327819,0.944477,0.00877339,-0.0205391,179.822,357.447,141.721,0,0,0,0
8.32147,0.415307,0.038884,-9.51525,-0.00118003,0.000983378,0.000725687,-4.17925E-05,3.25633E-05,1.27679E-05,0.327812,0.944479,0.00878523,-0.0205204,179.82,357.448,141.722,0,0,0,0
8.35021,0.417708,0.0320221,-9.51995,0.00094833,-8.06898E-05,-0.000338286,-4.17734E-05,3.21203E-05,1.29604E-05,0.327741,0.944504,0.00876459,-0.0205212,179.822,357.449,141.731,0,0,0,0
8.37693,0.427311,0.0251603,-9.5317,-0.000115933,-0.000612654,0.000725769,-0.000042211,3.23335E-05,1.32738E-05,0.32764,0.944539,0.00875934,-0.0205407,179.823,357.447,141.743,0,0,0,0
8.40339,0.415307,0.0411713,-9.5129,0.000948193,-0.00061257,-0.000338439,-4.22157E-05,3.30028E-05,1.34849E-05,0.327672,0.944528,0.00876936,-0.0205167,179.821,357.449,141.739,0,0,0,0
8.43288,0.412907,0.0434586,-9.51525,0.00147983,-0.0011444,-0.00140242,-4.18829E-05,3.32293E-05,1.30021E-05,0.327906,0.944447,0.00876601,-0.0204914,179.821,357.452,141.711,0,0,0,0
8.45927,0.422509,0.0320221,-9.46121,-0.00064859,-8.00248E-05,0.000194069,-4.17631E-05,3.30512E-05,1.28174E-05,0.32807,0.944391,0.00876668,-0.0204685,179.821,357.454,141.691,0,0,0,0
8.48583,0.427311,0.0320221,-9.50115,0.000947777,-0.0011441,0.000194088,-4.22182E-05,3.29237E-05,1.24401E-05,0.328121,0.944373,0.00877141,-0.0204681,179.82,357.454,141.685,0,0,0,0
8.51202,0.42491,0.0320221,-9.49646,0.0004155,-7.97305E-05,-0.000869993,-4.19776E-05,3.28557E-05,1.24577E-05,0.328161,0.944359,0.00877554,-0.0204597,179.82,357.455,141.68,0,0,0,0
8.54504,0.422509,0.0411713,-9.50585,-0.000648877,-7.97659E-05,0.000194099,-4.22783E-05,3.29604E-05,1.32215E-05,0.32821,0.944342,0.00879113,-0.0204719,179.818,357.453,141.674,0,0,0,0
8.57152,0.436913,0.0205857,-9.52935,0.000415314,-0.00061173,-0.000337996,-4.22868E-05,3.23481E-05,1.31946E-05,0.328096,0.944381,0.00877624,-0.020489,179.82,357.452,141.688,0,0,0,0
8.60283,0.429711,0.0343094,-9.47766,-0.000116754,-0.000611829,0.00019405,-4.22846E-05,3.25288E-05,1.28424E-05,0.327934,0.944437,0.00878099,-0.0205009,179.82,357.45,141.707,0,0,0,0
8.63231,0.408106,0.0365967,-9.52465,0.000415195,0.000452418,0.00179008,-4.20214E-05,3.23413E-05,1.29602E-05,0.327857,0.944465,0.00876624,-0.0204839,179.821,357.453,141.717,0,0,0,0
