Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
4.97803,0.283273,0.19442,-9.48706,-0.00131611,-0.000894917,0.000176147,-2.26005e-05,-7.68164e-06,2.02826e-05,0.167753,-0.985645,-0.00812711,0.0172499,178.75,358.208,199.337,0,0,0,0,
5.00609,0.302478,0.217293,-9.46356,-0.000252405,0.000705563,-0.000339016,-2.33886e-05,-7.99577e-06,1.97096e-05,0.167415,-0.985702,-0.00814457,0.0172558,178.748,358.207,199.298,0,0,0,0,
5.03711,0.278472,0.205857,-9.48706,-0.000259018,0.000705827,0.000192288,-2.33459e-05,-8.41595e-06,2.0057e-05,0.167188,-0.985741,-0.00814726,0.0172268,178.749,358.21,199.272,0,0,0,0,
5.06472,0.292876,0.215006,-9.51055,-0.000791002,-0.000353847,-0.000336159,-2.30656e-05,-8.44438e-06,2.00775e-05,0.167286,-0.985724,-0.00815494,0.0172245,178.748,358.21,199.283,0,0,0,0,
5.0954,0.290475,0.224155,-9.47061,-0.00129142,-0.000353605,0.000193734,-2.31593e-05,-8.11472e-06,2.07613e-05,0.167173,-0.985743,-0.00815475,0.0172473,178.748,358.208,199.27,0,0,0,0,
5.12226,0.285674,0.187558,-9.47061,-0.000748178,0.000170009,-0.000322267,-2.32098e-05,-8.25747e-06,2.05224e-05,0.167107,-0.985754,-0.00814325,0.017236,178.749,358.209,199.262,0,0,0,0,
5.1504,0.300078,0.215006,-9.49881,0.000795266,0.00118798,0.000212368,-2.32479e-05,-8.61236e-06,2.03672e-05,0.167251,-0.98573,-0.008131,0.0172335,178.751,358.209,199.279,0,0,0,0,
5.18109,0.30968,0.210431,-9.49176,0.000751665,9.0301e-05,0.000209894,-2.36217e-05,-8.38171e-06,2.04769e-05,0.167142,-0.985748,-0.00812291,0.0172645,178.751,358.205,199.266,0,0,0,0,
5.20804,0.295276,0.208144,-9.5035,0.000740902,-0.000965092,0.00121346,-2.34952e-05,-8.16294e-06,2.05901e-05,0.166944,-0.985782,-0.00813317,0.0172593,178.75,358.206,199.243,0,0,0,0,
5.23925,0.321683,0.217293,-9.5129,-0.000287995,7.99261e-05,-0.000936817,-2.30486e-05,-8.32746e-06,2.00224e-05,0.166908,-0.985787,-0.00815087,0.0172918,178.748,358.202,199.239,0,0,0,0,
5.26847,0.280873,0.198995,-9.49881,-0.000806086,0.000595411,-0.00041046,-2.34071e-05,-8.40135e-06,1.97963e-05,0.166928,-0.985784,-0.00815234,0.0172779,178.748,358.204,199.242,0,0,0,0,
5.31266,0.288075,0.215006,-9.48236,-0.001287,4.77713e-05,-0.000935234,-2.33625e-05,-8.17737e-06,1.99072e-05,0.166821,-0.985802,-0.00816252,0.0172817,178.747,358.204,199.229,0,0,0,0,
5.36525,0.292876,0.198995,-9.48706,0.00134728,0.00103229,-0.00192574,-2.35444e-05,-8.17854e-06,1.99995e-05,0.166166,-0.985912,-0.00817087,0.0172974,178.747,358.201,199.153,0,0,0,0,
5.41327,0.30968,0.19442,-9.48471,0.00126971,-2.83681e-05,0.00124628,-2.36009e-05,-8.09731e-06,2.00555e-05,0.165994,-0.985941,-0.00814183,0.0173046,178.75,358.199,199.133,0,0,0,0,
5.46363,0.312081,0.208144,-9.48236,-0.000283448,-0.000545315,0.000683531,-2.34833e-05,-7.62941e-06,2.00148e-05,0.165213,-0.986072,-0.00817306,0.0173138,178.748,358.198,199.042,0,0,0,0,
5.51072,0.30968,0.19442,-9.5129,0.00024998,-9.53674e-07,0.000125133,-2.33555e-05,-7.28563e-06,2.00715e-05,0.163852,-0.986299,-0.00818193,0.0173377,178.749,358.194,198.884,0,0,0,0,
5.56602,0.295276,0.203569,-9.48941,-0.000806548,0.000517864,0.00065361,-2.23395e-05,-7.60245e-06,1.91914e-05,0.162966,-0.986446,-0.00820497,0.0173063,178.749,358.197,198.781,0,0,0,0,
5.60301,0.292876,0.203569,-9.48001,0.000270065,-2.51383e-05,-0.00095281,-2.33063e-05,-7.70728e-06,2.09379e-05,0.162397,-0.986539,-0.00820755,0.0173145,178.749,358.195,198.715,0,0,0,0,
5.63409,0.307279,0.212719,-9.48471,0.00232186,-2.39424e-05,-0.00089493,-2.33097e-05,-8.26025e-06,2.06331e-05,0.162436,-0.986533,-0.0081724,0.0173107,178.753,358.195,198.72,0,0,0,0,
5.66431,0.297677,0.208144,-9.50585,0.000192272,0.000472013,0.00122035,-2.33047e-05,-8.38273e-06,2.03719e-05,0.162702,-0.986489,-0.00815707,0.0173263,178.754,358.193,198.751,0,0,0,0,
5.69618,0.295276,0.226442,-9.5082,-0.000328375,0.00101996,-0.000411119,-2.29448e-05,-8.43747e-06,2.0246e-05,0.163104,-0.986423,-0.00818403,0.0173152,178.751,358.195,198.797,0,0,0,0,
5.72264,0.319283,0.196707,-9.49411,-0.000300227,-0.00109325,-0.000391547,-2.30679e-05,-8.46217e-06,2.04401e-05,0.16343,-0.986369,-0.00816965,0.0173378,178.751,358.193,198.835,0,0,0,0,
5.75064,0.30968,0.205857,-9.46591,0.000727624,-2.76472e-05,0.00114743,-2.28772e-05,-8.20856e-06,2.05724e-05,0.163576,-0.986344,-0.00818045,0.0173663,178.749,358.19,198.852,0,0,0,0,
5.7812,0.290475,0.210431,-9.50585,0.000676282,0.000444446,4.06988e-05,-2.35235e-05,-8.36194e-06,2.09135e-05,0.163691,-0.986325,-0.00815697,0.017365,178.752,358.19,198.866,0,0,0,0,
5.80982,0.300078,0.203569,-9.52935,0.00116337,-0.000121033,6.37881e-05,-2.34416e-05,-8.15401e-06,2.03748e-05,0.163667,-0.986329,-0.00814859,0.0173774,178.752,358.188,198.863,0,0,0,0,
5.84081,0.295276,0.208144,-9.5035,-0.000946732,0.000394586,0.000590786,-2.30069e-05,-7.96313e-06,2.02507e-05,0.163539,-0.98635,-0.00815827,0.017356,178.752,358.191,198.848,0,0,0,0,
5.86889,0.302478,0.196707,-9.50585,-0.000407392,0.000895089,-0.000463411,-2.36382e-05,-7.91052e-06,1.99389e-05,0.163296,-0.986391,-0.00816143,0.0173293,178.753,358.194,198.82,0,0,0,0,
5.89984,0.302478,0.217293,-9.5082,-0.000897938,0.000869166,2.63192e-05,-2.36226e-05,-8.41719e-06,2.00883e-05,0.163363,-0.98638,-0.00818565,0.0173355,178.75,358.193,198.827,0,0,0,0,
5.92815,0.295276,0.201282,-9.48001,-0.000360921,-0.000730088,-0.000506736,-2.349e-05,-7.92211e-06,2.03438e-05,0.163208,-0.986406,-0.00817925,0.0173225,178.751,358.195,198.81,0,0,0,0,
5.96395,0.304879,0.187558,-9.43067,-0.000904193,-0.000703298,-0.000508521,-2.33908e-05,-8.20708e-06,2.05591e-05,0.163141,-0.986417,-0.00816037,0.0173093,178.753,358.196,198.802,-0.000286578,-0.0378297,-0.000286373,1.08386e-05,
5.99599,0.46332,1.21455,-7.43364,0.206366,0.0278682,-0.100816,-2.34921e-05,-8.77643e-06,2.08602e-05,0.162919,-0.986435,-0.00846916,0.0182011,178.702,358.1,198.778,0.00041684,-0.0513913,0.000415182,-3.71416e-05,
6.02669,-0.41518,0.930929,-9.22862,0.119631,0.168346,-0.164669,-2.39467e-05,-8.95254e-06,2.10665e-05,0.162515,-0.986466,-0.00945122,0.0196091,178.565,357.959,198.736,-0.000338683,-0.0473466,-0.000335529,4.61095e-05,
6.05722,0.448916,-0.434048,-10.4292,0.0738698,0.069373,-0.212027,-2.36263e-05,-9.08939e-06,2.12613e-05,0.167494,-0.985614,-0.00712451,0.0214457,178.783,357.714,199.314,0.000573155,-0.0728043,0.000560639,-0.000119128,
6.08569,-0.640166,-1.09603,-10.1684,0.0579064,-0.0609946,-0.192871,-2.29814e-05,-8.8695e-06,2.08541e-05,0.171714,-0.984961,-0.00420928,0.0186781,179.157,357.974,199.794,-0.00062526,-0.0794661,-0.000599359,0.000178098,
6.11841,-1.54939,-0.501944,-9.65622,0.0243833,0.0667124,-0.345587,-2.26222e-05,-9.21041e-06,2.0437e-05,0.177053,-0.984082,-0.00394707,0.0148073,179.254,358.41,200.409,-5.21052e-05,-0.0894589,-4.84211e-05,1.92444e-05,
6.146,-2.00168,1.88702,-9.89821,0.0531174,0.0933181,-0.434982,-2.28777e-05,-9.48578e-06,2.03102e-05,0.180636,-0.983447,-0.00490813,0.0133901,179.169,358.592,200.826,0.000521051,-0.0766111,0.000468061,-0.000228939,
6.17762,0.050413,-0.991764,-8.74698,0.0392825,-0.025343,-0.596744,-2.23706e-05,-9.349e-06,2.05545e-05,0.193309,-0.981073,0.000517837,0.011228,179.809,358.726,202.296,-0.000599208,-0.0844625,-0.00051414,0.000307751,
6.20701,2.54706,0.818852,-8.70234,-0.0373417,0.00285893,-0.697314,-2.24485e-05,-9.56675e-06,2.06386e-05,0.201701,-0.979358,1.50845e-05,0.0132147,179.696,358.516,203.279,-2.60528e-05,-0.0806558,-2.12034e-05,1.51382e-05,
6.23796,-0.0881389,-0.812325,-7.66624,-0.157067,0.0725657,-0.82236,-2.1624e-05,-9.11768e-06,2.04014e-05,0.224107,-0.974417,0.00578237,0.0159627,180.236,358.069,205.901,0.000390788,-0.0849384,0.000297637,-0.000253233,
6.27375,-0.0742222,0.155536,-14.1812,-0.0602226,-0.110481,-0.908562,-2.10088e-05,-8.08042e-06,1.96206e-05,0.238283,-0.970999,0.00466109,0.0189919,180,357.759,207.576,-5.21052e-05,-0.11801,-3.54338e-05,3.8202e-05,
6.30696,-1.19451,-0.858398,-10.5279,-0.268279,-0.234995,-0.86014,-1.97744e-05,-8.99214e-06,1.81004e-05,0.250059,-0.968041,0.00410604,0.0187238,179.919,357.805,208.969,0.000156315,-0.113251,9.26686e-05,-0.000125885,
6.33888,0.568947,0.263039,-10.4456,-0.0799107,-0.0647194,-0.962838,-1.89836e-05,-7.98973e-06,1.88016e-05,0.2632,-0.964561,-0.000494057,0.0186619,179.382,357.952,210.537,0,-0.110872,0,-0,
6.37168,-0.106694,0.990399,-7.58166,-0.118755,0.0443637,-0.989443,-1.92792e-05,-7.13267e-06,1.94833e-05,0.272131,-0.962051,-0.00540552,0.0193203,178.801,358.038,211.609,0.00010421,-0.112299,4.16727e-05,-9.55148e-05,
6.40114,0.544941,-0.232786,-7.86829,0.0573743,0.120456,-1.01658,-1.96662e-05,-7.34191e-06,1.97303e-05,0.279268,-0.959989,-0.00550458,0.0199944,178.754,357.976,212.462,-0.000599208,-0.095407,-0.00018621,0.000569541,
6.43394,-0.408222,-0.97479,-6.57375,-0.0469198,0.106089,-1.05223,-1.95844e-05,-5.36697e-06,2.06423e-05,0.288826,-0.957147,-0.00479946,0.0206302,178.79,357.896,213.605,0.000651313,-0.117296,0.000128564,-0.000638498,
6.46665,-0.781653,0.839438,-10.7135,0.0802551,0.180052,-1.0501,-1.8467e-05,-3.62246e-06,2.04687e-05,0.293167,-0.955817,-0.00540569,0.020918,178.704,357.89,214.127,-7.81575e-05,-0.111586,-6.79977e-06,7.78612e-05,
6.49617,-0.87675,0.530653,-9.61393,0.00469516,0.267851,-1.11077,-1.77885e-05,-3.48289e-06,2.06516e-05,0.29801,-0.954271,-0.00434327,0.0231994,178.732,357.611,214.713,-4.65661e-10,-0.101355,6.63266e-12,4.65614e-10,
6.52892,1.1571,-1.05239,-12.4403,0.143044,0.0608592,-1.11821,-1.68426e-05,-3.35385e-06,2.08183e-05,0.302625,-0.952731,-0.00389384,0.0265884,178.651,357.231,215.276,-0.000130262,-0.11111,1.62861e-05,0.00012924,
6.56161,1.74045,-0.470421,-7.4266,-0.0926814,0.0544738,-1.12886,-1.49288e-05,-3.25591e-06,2.09353e-05,0.310435,-0.95017,-0.00479884,0.0280004,178.479,357.121,216.224,0.000130263,-0.112062,-3.06366e-05,-0.000126609,
6.59093,2.48464,0.38884,-5.72325,0.158476,0.0917217,-1.12407,-1.5517e-05,-2.72308e-06,2.07076e-05,0.313968,-0.948954,-0.00452035,0.0298421,178.432,356.916,216.656,-0.00010421,-0.0989758,3.43979e-05,9.83691e-05,
6.62372,1.23392,-0.210962,-12.7034,-0.043195,-0.0567377,-1.14376,-1.47995e-05,-2.66837e-06,2.02863e-05,0.320301,-0.946814,-0.00602606,0.0302433,178.233,356.938,217.428,2.60528e-05,-0.112537,-1.13069e-05,-2.34713e-05,
6.65644,0.835416,-0.48497,-11.6368,-0.111305,-0.0498202,-1.17462,-1.38777e-05,-1.84078e-06,1.96665e-05,0.324387,-0.945467,-0.00824431,0.0282544,178.054,357.244,217.921,2.60519e-05,-0.110158,-1.38182e-05,-2.20852e-05,
6.68602,-0.102056,1.55079,-8.61071,-0.0192499,-0.109949,-1.14855,-1.35073e-05,-7.35712e-07,1.96868e-05,0.324242,-0.945566,-0.0110405,0.0255028,177.854,357.646,217.899,5.21047e-05,-0.101355,-3.19645e-05,-4.11482e-05,
6.71869,1.09228,-1.18818,-8.6671,0.00948417,0.114603,-1.12194,-1.35575e-05,-1.44734e-07,1.9358e-05,0.322253,-0.946214,-0.0125356,0.0259871,177.679,357.645,217.662,0,-0.112299,-0,-0,
6.74838,-0.0835,2.17064,-11.282,0.100475,0.190163,-1.11715,-1.32873e-05,6.17012e-07,1.99865e-05,0.31865,-0.947426,-0.0132982,0.0258674,177.609,357.677,217.227,2.60519e-05,-0.0996896,-1.9953e-05,-1.67505e-05,
6.78097,-1.18756,-1.15908,-7.20575,0.0313008,0.136419,-1.07245,-1.30574e-05,1.63007e-06,1.98643e-05,0.315632,-0.948471,-0.0120821,0.0251566,177.775,357.702,216.857,-2.60528e-05,-0.112062,2.17018e-05,1.44147e-05,
6.81378,-0,-0.271583,-7.01309,0.0733377,0.218897,-1.07458,-1.2554e-05,2.87625e-06,2.04867e-05,0.306592,-0.951418,-0.0119263,0.0257598,177.792,357.61,215.769,7.8158e-05,-0.112062,-6.95324e-05,-3.5692e-05,
6.84327,-0.241222,0.548951,-7.34671,0.106861,0.192291,-1.1528,-1.23684e-05,3.34508e-06,2.04744e-05,0.301866,-0.952928,-0.0108215,0.026245,177.908,357.508,215.2,-0.00010421,-0.0994516,9.69765e-05,3.81491e-05,
6.87632,0.65537,0.256177,-9.07121,0.0334292,-0.0258751,-1.15387,-1.14706e-05,4.48475e-06,2.08213e-05,0.294646,-0.955225,-0.00940595,0.0252927,178.114,357.548,214.326,2.60528e-05,-0.112062,-2.51588e-05,-6.76637e-06,
6.90896,-0.185556,-0.661985,-7.54172,-0.108645,0.092786,-1.11236,-1.1172e-05,5.32922e-06,2.1157e-05,0.282246,-0.958914,-0.0115348,0.0262264,177.882,357.49,212.849,-2.60524e-05,-0.111586,2.57553e-05,3.92268e-06,
6.9385,-0.00231944,0.596984,-11.0048,-0.0655437,-0.00139797,-1.15866,-1.01437e-05,5.73684e-06,2.11871e-05,0.272518,-0.961703,-0.0132991,0.02618,177.714,357.529,211.692,-2.60524e-05,-0.100165,2.60185e-05,1.32754e-06,
6.97126,0.235261,-0.0242485,-11.5804,-0.0692685,-0.0152329,-1.10172,-1.10269e-05,7.11734e-06,2.05124e-05,0.258939,-0.965442,-0.0148061,0.0255527,177.601,357.612,210.078,-2.60524e-05,-0.11111,2.60053e-05,-1.56561e-06,
7.00357,-0.120611,0.672465,-10.7182,-0.0974704,-0.0248109,-1.09906,-1.04653e-05,7.84913e-06,2.05247e-05,0.242276,-0.969745,-0.0180721,0.0238679,177.326,357.849,208.105,5.21052e-05,-0.100879,-5.14312e-05,8.35327e-06,
7.03296,-0.0371111,-0.400101,-8.33348,-0.0389381,0.0156296,-1.03521,-9.93157e-06,8.39787e-06,2.0786e-05,0.229651,-0.972789,-0.0194478,0.0237534,177.204,357.863,206.618,5.21052e-05,-0.100403,-5.03349e-05,1.34664e-05,
7.06615,-0.688875,0.553526,-10.0415,-0.0421307,0.189098,-1.07565,-1.01798e-05,9.56744e-06,2.03325e-05,0.210599,-0.977093,-0.0206855,0.0225638,177.136,357.972,204.377,2.60528e-05,-0.11111,-2.42659e-05,9.48236e-06,
7.09598,-0.180917,0.66789,-11.0259,0.0898332,0.246034,-1.04532,-1.02689e-05,1.00111e-05,2.04086e-05,0.19894,-0.979534,-0.0196952,0.0234023,177.253,357.822,203.013,-0.000573155,-0.106113,0.000508746,-0.000263978,
7.12833,0.506531,0.585548,-8.28179,0.123356,0.189098,-1.04478,-9.26628e-06,1.07771e-05,2.05016e-05,0.179523,-0.98327,-0.018081,0.025008,177.445,357.553,200.748,0.000547103,-0.107303,-0.000455842,0.000302538,
7.1608,-0.934736,-0.669259,-5.90181,0.0297045,0.171007,-1.065,-9.10232e-06,1.15185e-05,2.05444e-05,0.207795,-0.978033,-0.00245299,0.0163099,179.336,358.23,204,-2.60528e-05,-0.11111,1.99757e-05,-1.67248e-05,
7.18784,-0.37343,-0.218237,-14.6535,-0.00913977,0.041171,-1.08629,-9.02866e-06,1.23257e-05,2.05653e-05,0.192899,-0.981067,-0.00256497,0.0170427,179.335,358.14,202.258,0,-0.0994516,-0,0,
7.21896,-1.002,-0.402525,-13.3284,-0.141636,-0.00937966,-1.09746,-9.26603e-06,1.2807e-05,2.03772e-05,0.172402,-0.984873,-0.0039039,0.016927,179.225,358.166,199.87,-0.000156315,-0.100403,9.75455e-05,-0.000122144,
7.24926,-0.712069,-1.01601,-4.10683,-0.183141,-0.0258751,-1.10225,-9.3807e-06,1.36734e-05,2.07046e-05,0.160071,-0.986937,-0.00528188,0.0174422,179.082,358.124,198.44,5.21056e-05,-0.101831,-2.82082e-05,4.38098e-05,
7.2797,-0.134528,-1.15423,-16.8479,-0.335325,-0.0322605,-1.17941,-9.10069e-06,1.51499e-05,2.13382e-05,0.136047,-0.990432,-0.0104517,0.0206407,178.491,357.82,195.671,2.60524e-05,-0.11111,-1.15881e-05,2.33333e-05,
7.30864,0.624161,0.784542,-5.44836,0.0483284,-0.00299431,-1.07831,-9.0297e-06,1.51713e-05,2.03359e-05,0.121418,-0.992324,-0.0137415,0.0190181,178.171,358.028,193.983,-2.60528e-05,-0.0882693,9.4862e-06,-2.42644e-05,
7.3392,-0.496361,0.601559,-13.1099,-0.179948,0.000198368,-1.1081,-8.92356e-06,1.59332e-05,2.09902e-05,0.10061,-0.994586,-0.0170451,0.0196538,177.829,357.956,191.591,0.000130262,-0.112537,-3.3506e-05,0.000125879,
7.36779,1.67323,0.0411713,-11.5099,0.0477963,0.0321251,-1.09108,-9.65941e-06,1.69801e-05,2.1097e-05,0.0871005,-0.995862,-0.019053,0.0175957,177.648,358.182,190.034,2.60528e-05,-0.0887451,-4.4436e-06,2.56711e-05,
7.39913,0.264068,-0.618337,-9.24506,-0.12248,0.272108,-1.05755,-9.24622e-06,1.75499e-05,2.05395e-05,0.0678075,-0.997287,-0.0219008,0.0184828,177.351,358.058,187.824,7.81575e-05,-0.110158,-4.78346e-06,7.8011e-05,
7.42727,-0.610014,-0.661985,-13.9557,0.301082,0.218365,-1.01765,-9.58009e-06,1.88131e-05,2.10688e-05,0.0582101,-0.997965,-0.0174166,0.0193256,177.877,357.906,186.715,-7.81575e-05,-0.102545,-3.22727e-06,-7.80909e-05,
7.46017,-0.303847,-1.71922,-7.41955,-0.120883,0.266787,-1.14429,-9.50188e-06,2.02752e-05,2.16766e-05,0.0408093,-0.998812,-0.0163495,0.0210232,178.028,357.67,184.719,0,-0.110396,0,0,
7.48844,-0.600736,-1.26577,-9.57399,0.0185301,0.122584,-1.11609,-9.98973e-06,2.13421e-05,2.17977e-05,0.029294,-0.999158,-0.0151375,0.0244167,178.182,357.254,183.402,5.21052e-05,-0.0904106,1.24923e-05,5.05855e-05,
7.51915,0.698581,-0.540742,-12.0104,-0.0703327,0.0326572,-1.17196,-1.11259e-05,2.26064e-05,2.15549e-05,0.0137611,-0.999526,-0.0150575,0.0230745,178.237,357.38,181.618,-4.65661e-10,-0.111348,-1.61186e-10,-4.36875e-10,
7.54778,-0.765416,-0.688658,-9.90996,-0.0309564,0.180052,-1.11023,-1.07806e-05,2.25726e-05,2.12286e-05,0.00506593,-0.999601,-0.0152015,0.0232525,178.243,357.344,180.621,-0.000156315,-0.0889831,-6.69258e-05,-0.000141263,
7.58033,2.42223,-0.0339479,-6.35995,-0.00754343,-0.0359853,-1.20069,-1.1346e-05,2.36931e-05,2.15351e-05,-0.0122639,-0.999376,-0.0191705,0.0270231,177.839,356.877,178.653,-0.000130263,-0.111586,-6.85335e-05,-0.000110777,
7.60766,-1.60506,0.825714,-12.4638,-0.171966,-0.1605,-1.16717,-1.14101e-05,2.45778e-05,2.17108e-05,-0.0209239,-0.999282,-0.0212859,0.023349,177.615,357.274,177.658,5.21052e-05,-0.100879,3.17365e-05,4.13249e-05,
7.64007,0.869025,1.30833,-11.6462,-0.0756538,0.00924428,-1.13311,-1.14231e-05,2.64246e-05,2.28788e-05,-0.0363015,-0.998788,-0.0263314,0.0202793,177.067,357.569,175.899,0.000651313,-0.105876,0.000449072,0.000471744,
7.66889,-0.930097,0.606133,-11.6673,-0.085764,0.0922538,-1.02776,-1.19854e-05,2.65759e-05,2.2314e-05,-0.0453565,-0.998404,-0.0271035,0.0199617,176.999,357.575,174.861,-0.000494998,-0.0944553,-0.000373588,-0.000324738,
7.69949,-0.287611,1.65143,-8.8997,0.108989,0.133759,-1.05596,-1.25522e-05,2.70476e-05,2.22153e-05,-0.0589658,-0.997656,-0.0291652,0.01887,176.789,357.645,173.301,2.60528e-05,-0.111586,2.14437e-05,1.47959e-05,
7.72863,-0.438375,-0.157615,-7.02719,-0.0139288,0.188034,-1.07245,-1.29402e-05,2.77649e-05,2.26328e-05,-0.0668159,-0.997149,-0.0279214,0.0211991,176.967,357.363,172.403,0.000807628,-0.0935036,0.000704667,0.000394597,
7.75854,-1.26642,1.18711,-9.14169,0.0834478,0.21464,-1.03254,-1.36325e-05,2.8734e-05,2.26548e-05,-0.0777269,-0.996389,-0.0273077,0.0205376,177.061,357.411,171.145,-0.000651313,-0.107303,-0.000599093,-0.000255532,
7.78737,-0.141486,-0.618337,-13.1804,0.084512,0.257741,-1.04425,-1.38906e-05,2.88402e-05,2.31556e-05,-0.0851121,-0.995743,-0.0261261,0.0238516,177.247,357.022,170.301,0.00052105,-0.095169,0.000496531,0.000157957,
7.81755,-0.04175,0.343094,-11.6626,0.0355577,0.00977639,-1.01977,-1.45197e-05,2.97828e-05,2.34509e-05,-0.0949365,-0.994903,-0.0241608,0.02392,177.502,357.009,169.164,-0.000703418,-0.105876,-0.000689098,-0.000141211,
7.84636,-0.872111,0.061757,-11.9399,-0.019782,0.0683088,-1.05649,-1.46961e-05,3.1083e-05,2.31786e-05,-0.101177,-0.994311,-0.0238208,0.0232562,177.552,357.073,168.442,-2.60524e-05,-0.0901727,-2.58893e-05,-2.91048e-06,
7.87761,1.63962,1.31062,-1.98998,0.0158695,0.0736299,-1.0799,-1.48428e-05,3.22136e-05,2.32777e-05,-0.111862,-0.992952,-0.0302929,0.0247977,176.865,356.788,167.233,-7.81575e-05,-0.11111,-7.81575e-05,-6.56905e-08,
7.90615,-2.33336,-0.465572,-12.8491,-0.210278,-0.148793,-1.13897,-1.46405e-05,3.2383e-05,2.33186e-05,-0.11617,-0.99252,-0.0288963,0.0239677,177.027,356.888,166.729,-2.60528e-05,-0.100641,-2.59232e-05,2.59578e-06,
7.93808,0.830615,0.992686,-9.35549,-0.0400023,-0.164757,-1.11449,-1.61901e-05,3.24265e-05,2.32384e-05,-0.126731,-0.991097,-0.0352116,0.0206369,176.293,357.144,165.519,0.000677365,-0.105638,0.000663121,-0.00013818,
7.96618,0.81381,1.44328,-10.9273,-0.0735254,0.0587308,-1.04957,-1.65559e-05,3.27574e-05,2.3025e-05,-0.131833,-0.990397,-0.0372595,0.0185869,176.045,357.327,164.928,-0.000521051,-0.0942173,-0.000497832,0.00015381,
7.9979,-0.468528,1.62398,-8.6906,0.0488605,0.0635198,-1.06075,-1.72023e-05,3.3756e-05,2.35091e-05,-0.138187,-0.989593,-0.0364921,0.0166562,176.119,357.533,164.185,2.60519e-05,-0.111586,2.38798e-05,-1.04142e-05,
8.02745,-0.695833,0.878322,-9.02187,0.041943,0.107153,-1.06713,-1.77368e-05,3.3333e-05,2.31842e-05,-0.142091,-0.989053,-0.0362239,0.0164727,176.156,357.542,163.732,-5.21047e-05,-0.101355,-4.54079e-05,2.55543e-05,
8.06027,0.782602,1.19397,-8.94199,0.0839799,0.138548,-1.09054,-1.89898e-05,3.36638e-05,2.30668e-05,-0.146548,-0.988414,-0.0352498,0.0178461,176.301,357.386,163.217,7.81575e-05,-0.111586,6.34203e-05,-4.56779e-05,
8.08976,1.21952,0.224155,-8.80807,0.123356,0.172603,-1.06447,-1.98921e-05,3.45738e-05,2.36317e-05,-0.149596,-0.987974,-0.0343462,0.0186684,176.425,357.297,162.864,-2.60524e-05,-0.100641,-1.95032e-05,1.72728e-05,
8.12087,-0.995041,0.210431,-8.6953,0.0286402,0.210915,-1.04478,-1.99932e-05,3.50118e-05,2.27931e-05,-0.154116,-0.98722,-0.0348869,0.0206731,176.411,357.044,162.347,0.000573155,-0.106113,0.000386412,-0.000423312,
8.14879,2.05493,0.0548951,-7.73672,0.0829157,0.074162,-1.10757,-2.00163e-05,3.54445e-05,2.29735e-05,-0.157286,-0.986688,-0.0346236,0.0225641,176.484,356.823,161.983,-0.000625261,-0.0937415,-0.000376464,0.000499225,
8.1816,-0.765416,0.178409,-8.6718,0.0259797,0.00977639,-1.01605,-2.06582e-05,3.58986e-05,2.29576e-05,-0.161018,-0.986137,-0.0332074,0.0224437,176.655,356.849,161.545,-0.000130263,-0.112537,-6.62542e-05,0.000112155,
8.21273,-1.07158,-0.147916,-15.706,-0.163985,0.000198368,-1.13631,-2.107e-05,3.67484e-05,2.2777e-05,-0.164295,-0.985507,-0.0359358,0.0221821,176.351,356.817,161.172,0.000651313,-0.105876,0.000270154,-0.000592642,
8.24201,-0.241222,-0.082445,-3.70507,-0.0389381,-0.156243,-1.06873,-2.17704e-05,3.6267e-05,2.269e-05,-0.166149,-0.985259,-0.0356361,0.0197588,176.346,357.089,160.949,-0.00062526,-0.0942173,-0.000204673,0.000590812,
8.2734,-0.605375,-0.705632,-8.30529,-0.199104,-0.0466275,-1.13524,-2.30035e-05,3.6553e-05,2.30793e-05,-0.167105,-0.985087,-0.0369566,0.0177318,176.161,357.29,160.835,0.00010421,-0.111824,2.2911e-05,-0.000101661,
8.3029,0.859422,1.6926,-8.92084,0.106861,-0.00352642,-1.08948,-2.42781e-05,3.74377e-05,2.38556e-05,-0.168596,-0.984802,-0.0387019,0.0155698,175.926,357.494,160.66,0,-0.100403,0,-0,
8.33392,-0.5845,0.789117,-6.27772,-0.00594709,0.138548,-1.12992,-2.57679e-05,3.78325e-05,2.35119e-05,-0.16778,-0.985001,-0.0380489,0.0132637,175.954,357.771,160.745,0.000651313,-0.107303,9.09081e-06,-0.00065125,
8.36195,-1.24554,0.825714,-6.87917,0.124953,0.158768,-1.09959,-2.63097e-05,3.85124e-05,2.38816e-05,-0.168248,-0.984951,-0.0370763,0.0137681,176.075,357.731,160.691,-0.000651313,-0.0944553,5.23722e-05,0.000649204,
8.39284,0.50173,1.25573,-11.0306,0.107925,0.142805,-1.09054,-2.68132e-05,3.83807e-05,2.32503e-05,-0.168261,-0.98495,-0.0366131,0.0148629,176.148,357.616,160.691,0.000599208,-0.106827,-0.000111591,-0.000588726,
